"id_curriculo_componente";"id_curriculo";"id_componente_curricular";"tipo_vinculo_componente"
"7118507";"7118460";"26186";"OPTATIVO"
"100943";"100533";"24849";"OPTATIVO"
"129456";"100345";"23163";"OBRIGATÓRIO"
"114377";"100837";"21029";"OBRIGATÓRIO"
"128155";"100213";"23106";"OPTATIVO"
"24857867";"100808";"41703";"OPTATIVO"
"124380";"100338";"27439";"OPTATIVO"
"120977";"100440";"27326";"OPTATIVO"
"24878182";"9051720";"41702";"OPTATIVO"
"104199";"100688";"24031";"OBRIGATÓRIO"
"121360706";"107405556";"60757";"OPTATIVO"
"124216899";"121495702";"26370";"OPTATIVO"
"88418381";"505612070";"45980";"OPTATIVO"
"134997";"100620";"27947";"OBRIGATÓRIO"
"134339";"100705";"24276";"OBRIGATÓRIO"
"132823";"100387";"27786";"OBRIGATÓRIO"
"107042";"100589";"24946";"OBRIGATÓRIO"
"111304435";"96081737";"59736";"OPTATIVO"
"120345";"100330";"27316";"OBRIGATÓRIO"
"106188";"100768";"26510";"OPTATIVO"
"103626";"100392";"26213";"OBRIGATÓRIO"
"137428";"100583";"24164";"OBRIGATÓRIO"
"119469";"100189";"23456";"OPTATIVO"
"135124";"100675";"25746";"OBRIGATÓRIO"
"51003625";"507796710";"21858";"OBRIGATÓRIO"
"121591";"100439";"22203";"OPTATIVO"
"101333";"100401";"21974";"OBRIGATÓRIO"
"47627827";"47620481";"41834";"OPTATIVO"
"117760";"100316";"22819";"OBRIGATÓRIO"
"121393";"100340";"27334";"OPTATIVO"
"132053";"100280";"23329";"OPTATIVO"
"98795643";"96083666";"43127";"OPTATIVO"
"89396482";"10437070";"2042152";"OPTATIVO"
"109041";"100401";"25499";"OPTATIVO"
"128054";"100603";"27718";"OBRIGATÓRIO"
"136649";"100244";"28078";"OPTATIVO"
"135559";"100673";"27996";"OPTATIVO"
"113450";"100217";"26902";"OBRIGATÓRIO"
"124403";"100561";"27439";"OPTATIVO"
"4420871";"100819";"24572";"OBRIGATÓRIO"
"113578";"100743";"24758";"OBRIGATÓRIO"
"130031";"100372";"23177";"OPTATIVO"
"131260";"100421";"23300";"OPTATIVO"
"119757";"100375";"25495";"OPTATIVO"
"119521270";"119521179";"54049";"OPTATIVO"
"50989729";"14482460";"25675";"OPTATIVO"
"137743";"100727";"25805";"OPTATIVO"
"124747";"100459";"22537";"OPTATIVO"
"134891";"100622";"27944";"OPTATIVO"
"113789";"100218";"23506";"OPTATIVO"
"95238193";"507796710";"2052852";"OPTATIVO"
"121959";"100580";"22234";"OBRIGATÓRIO"
"9892018";"100780";"27122";"OBRIGATÓRIO"
"115067";"100551";"24862";"OPTATIVO"
"105324";"100405";"20710";"OPTATIVO"
"106561";"100237";"26537";"OPTATIVO"
"18181295";"18164942";"2054757";"OPTATIVO"
"117527";"100632";"25433";"OBRIGATÓRIO"
"27119653";"100845";"41921";"OBRIGATÓRIO"
"51004688";"510044710";"43497";"OBRIGATÓRIO"
"110543013";"110542944";"55403";"OBRIGATÓRIO"
"96081738";"96081737";"52536";"OBRIGATÓRIO"
"118725";"100309";"25476";"OBRIGATÓRIO"
"107582694";"100758";"57787";"OPTATIVO"
"126064";"100407";"25955";"OPTATIVO"
"109329";"100262";"25499";"OPTATIVO"
"98743818";"98743742";"28015";"OPTATIVO"
"146631";"5848060";"2020452";"OPTATIVO"
"116148";"100563";"22061";"OBRIGATÓRIO"
"85275604";"85275531";"43289";"OPTATIVO"
"101047";"100491";"20050";"OBRIGATÓRIO"
"131600";"100345";"25666";"OPTATIVO"
"134378";"100701";"23709";"OBRIGATÓRIO"
"89307769";"89306921";"48184";"OBRIGATÓRIO"
"126604";"100442";"22829";"OPTATIVO"
"118002";"100349";"25502";"OBRIGATÓRIO"
"89606513";"89606241";"46967";"OBRIGATÓRIO"
"113284";"100462";"21635";"OBRIGATÓRIO"
"102791269";"102791232";"26490";"OBRIGATÓRIO"
"129002";"100650";"20828";"OBRIGATÓRIO"
"125625";"100206";"22698";"OBRIGATÓRIO"
"119513891";"119513876";"62754";"OPTATIVO"
"18173622";"18164941";"2054759";"OPTATIVO"
"96406438";"20506161";"2020552";"OPTATIVO"
"98743777";"98743742";"23966";"OPTATIVO"
"91279894";"91279818";"25645";"OBRIGATÓRIO"
"115522691";"115522686";"26441";"OPTATIVO"
"27735231";"13461321";"28326";"OPTATIVO"
"51023692";"510230603";"27654";"OPTATIVO"
"98274182";"98274167";"46189";"OBRIGATÓRIO"
"98189418";"98189385";"52857";"OPTATIVO"
"105302";"100490";"20707";"OPTATIVO"
"126051";"100617";"23525";"OBRIGATÓRIO"
"106097";"100423";"20853";"OPTATIVO"
"115424030";"107405230";"60733";"OPTATIVO"
"117812";"100373";"22128";"OBRIGATÓRIO"
"9760630";"7458460";"27100";"OBRIGATÓRIO"
"113685";"100684";"25260";"OPTATIVO"
"138446";"100576";"28319";"OPTATIVO"
"119526658";"119526614";"25667";"OPTATIVO"
"51192972";"510230604";"43156";"OBRIGATÓRIO"
"17964985";"17951660";"24346";"OPTATIVO"
"108814144";"108814104";"57519";"OBRIGATÓRIO"
"113787";"100217";"26911";"OPTATIVO"
"15345024";"10336004";"2051702";"OBRIGATÓRIO"
"135774";"100675";"23986";"OPTATIVO"
"113407";"100698";"25261";"OBRIGATÓRIO"
"109858";"100834";"21219";"OBRIGATÓRIO"
"119522174";"119522069";"52333";"OPTATIVO"
"50847836";"27289610";"2047404";"OBRIGATÓRIO"
"130918";"100424";"23239";"OBRIGATÓRIO"
"105755442";"105755388";"2054911";"OBRIGATÓRIO"
"50861573";"508590000";"43243";"OBRIGATÓRIO"
"123051";"100467";"25394";"OPTATIVO"
"10266881";"10266850";"23840";"OBRIGATÓRIO"
"107518";"100706";"25250";"OBRIGATÓRIO"
"115878";"100294";"25330";"OBRIGATÓRIO"
"91101559";"510230608";"42065";"OPTATIVO"
"421273475";"14482460";"46189";"OBRIGATÓRIO"
"9201237";"9201130";"27672";"OPTATIVO"
"117705";"100293";"27193";"OPTATIVO"
"122677";"100479";"25335";"OBRIGATÓRIO"
"94914830";"94084232";"52085";"OBRIGATÓRIO"
"51023488";"510230602";"28126";"OBRIGATÓRIO"
"98743781";"98743742";"28010";"OBRIGATÓRIO"
"101440";"100550";"20074";"OPTATIVO"
"20334196";"8425761";"27740";"OPTATIVO"
"134521";"100710";"27891";"OPTATIVO"
"19968316";"19968300";"28382";"OBRIGATÓRIO"
"18292942";"18292880";"27752";"OPTATIVO"
"50617094";"506167921";"41703";"OPTATIVO"
"51023194";"510231320";"25980";"OPTATIVO"
"135143";"100671";"27964";"OPTATIVO"
"2982697";"2982640";"26514";"OPTATIVO"
"103635";"100391";"26215";"OBRIGATÓRIO"
"120333";"100767";"27314";"OBRIGATÓRIO"
"50661658";"9463980";"43244";"OBRIGATÓRIO"
"50561357";"505612071";"21999";"OBRIGATÓRIO"
"114667";"100599";"20401";"OBRIGATÓRIO"
"110838";"100231";"25593";"OBRIGATÓRIO"
"114793660";"114793595";"42181";"OPTATIVO"
"89406300";"89223824";"48570";"OPTATIVO"
"90017584";"90017508";"2051704";"OBRIGATÓRIO"
"125877";"100217";"23495";"OBRIGATÓRIO"
"96348482";"96335318";"52686";"OPTATIVO"
"50839323";"508377770";"22918";"OBRIGATÓRIO"
"114386";"100748";"26949";"OBRIGATÓRIO"
"115418";"100581";"24853";"OBRIGATÓRIO"
"115838883";"115838871";"52357";"OPTATIVO"
"118029";"100275";"25502";"OBRIGATÓRIO"
"119524153";"119524092";"23247";"OPTATIVO"
"122651";"100394";"22240";"OBRIGATÓRIO"
"115274842";"115274781";"41799";"OBRIGATÓRIO"
"109534";"100303";"21191";"OPTATIVO"
"124911009";"51401944";"64935";"OPTATIVO"
"119515810";"119515799";"43433";"OPTATIVO"
"107405560";"107405556";"48570";"OPTATIVO"
"107012";"100728";"24946";"OBRIGATÓRIO"
"89607353";"89606241";"26688";"OPTATIVO"
"50586412";"505860901";"28351";"OPTATIVO"
"121453";"100339";"27336";"OPTATIVO"
"118614";"100293";"27281";"OPTATIVO"
"130864";"100361";"23166";"OBRIGATÓRIO"
"51329908";"51329859";"26552";"OBRIGATÓRIO"
"101584";"100486";"20081";"OPTATIVO"
"108491";"100235";"21120";"OPTATIVO"
"126901";"100627";"27610";"OPTATIVO"
"25272029";"100752";"41703";"OPTATIVO"
"124239";"100403";"27439";"OPTATIVO"
"95617864";"95617859";"52056";"OBRIGATÓRIO"
"105869";"100493";"20469";"OPTATIVO"
"96348473";"96335318";"52699";"OPTATIVO"
"112700";"100643";"21589";"OBRIGATÓRIO"
"131781";"100364";"24892";"OPTATIVO"
"138679";"100722";"24248";"OBRIGATÓRIO"
"4500903";"4500440";"2020851";"OBRIGATÓRIO"
"127987";"100212";"24501";"OBRIGATÓRIO"
"50586312";"505860901";"28251";"OPTATIVO"
"101669451";"101669382";"52699";"OBRIGATÓRIO"
"104179";"100676";"24774";"OBRIGATÓRIO"
"110290";"100678";"26688";"OPTATIVO"
"112677";"100261";"21588";"OBRIGATÓRIO"
"86543850";"85787838";"46649";"OBRIGATÓRIO"
"120521";"100374";"27317";"OBRIGATÓRIO"
"118119730";"118119604";"24027";"OPTATIVO"
"124733";"100584";"22537";"OPTATIVO"
"9216859";"9237420";"24967";"OBRIGATÓRIO"
"421273534";"512507271";"42006";"OPTATIVO"
"91305498";"51401944";"56014";"OPTATIVO"
"124298082";"119510147";"26528";"OPTATIVO"
"126950";"100771";"27623";"OPTATIVO"
"114466";"100611";"26955";"OPTATIVO"
"14484884";"14484840";"2034508";"OBRIGATÓRIO"
"107602294";"107602293";"55385";"OPTATIVO"
"51023356";"510230601";"24718";"OPTATIVO"
"20574131";"20506160";"2020576";"OPTATIVO"
"119527947";"119527905";"2038929";"OBRIGATÓRIO"
"128162";"100774";"23142";"OPTATIVO"
"135121";"100674";"23922";"OBRIGATÓRIO"
"89234897";"89234817";"2051003";"OBRIGATÓRIO"
"133152";"100547";"23457";"OBRIGATÓRIO"
"146701";"5848060";"2020516";"OPTATIVO"
"138285";"100558";"24732";"OBRIGATÓRIO"
"138031";"100776";"24347";"OBRIGATÓRIO"
"121195";"100325";"22301";"OBRIGATÓRIO"
"95966842";"89352121";"25701";"OPTATIVO"
"122100";"100580";"22274";"OBRIGATÓRIO"
"24997779";"24997720";"41723";"OPTATIVO"
"108233342";"108233338";"2041968";"OPTATIVO"
"98085983";"98085930";"26643";"OPTATIVO"
"51192977";"510230604";"43162";"OBRIGATÓRIO"
"9051789";"20503690";"2020450";"OPTATIVO"
"133124";"100550";"23457";"OBRIGATÓRIO"
"122889";"100480";"22165";"OBRIGATÓRIO"
"121596";"100325";"22203";"OPTATIVO"
"102791262";"102791232";"26498";"OBRIGATÓRIO"
"101628858";"89348137";"55017";"OPTATIVO"
"131144";"100278";"23344";"OBRIGATÓRIO"
"89602668";"7626590";"43034";"OBRIGATÓRIO"
"89405984";"10437071";"2041453";"OPTATIVO"
"129817";"100496";"25647";"OBRIGATÓRIO"
"128970";"100306";"20827";"OBRIGATÓRIO"
"112717";"100266";"21589";"OBRIGATÓRIO"
"7182592";"7182460";"21787";"OPTATIVO"
"121646";"100440";"22206";"OPTATIVO"
"101378";"100546";"20059";"OBRIGATÓRIO"
"104659928";"25767751";"55912";"OPTATIVO"
"115765140";"115765126";"57605";"OBRIGATÓRIO"
"119513398";"119513031";"24798";"OPTATIVO"
"96724599";"89863705";"41821";"OPTATIVO"
"94969311";"94969236";"20120";"OPTATIVO"
"105477";"100563";"23460";"OPTATIVO"
"125810";"100569";"23530";"OBRIGATÓRIO"
"137177";"100710";"24143";"OPTATIVO"
"135835";"100766";"28023";"OPTATIVO"
"92000645";"92000621";"2038905";"OPTATIVO"
"96335329";"96335318";"52659";"OBRIGATÓRIO"
"103607";"100603";"20387";"OPTATIVO"
"123396";"100685";"22342";"OBRIGATÓRIO"
"119522135";"119522069";"27753";"OPTATIVO"
"111771";"100413";"21513";"OBRIGATÓRIO"
"9968239";"9463980";"2041755";"OBRIGATÓRIO"
"89603320";"100803";"43114";"OPTATIVO"
"117730";"100301";"27193";"OPTATIVO"
"101824255";"101668492";"43474";"OPTATIVO"
"119523443";"119523393";"23237";"OPTATIVO"
"27735173";"13461321";"28292";"OPTATIVO"
"103562";"100603";"20395";"OBRIGATÓRIO"
"90472106";"90472097";"41702";"OPTATIVO"
"13621877";"10340343";"25865";"OBRIGATÓRIO"
"114793697";"114793595";"55978";"OBRIGATÓRIO"
"133363";"100696";"27816";"OBRIGATÓRIO"
"108779";"100234";"21162";"OPTATIVO"
"105645";"100581";"20730";"OPTATIVO"
"110794";"100779";"25600";"OPTATIVO"
"90019356";"86811915";"52447";"OBRIGATÓRIO"
"120323";"100537";"27311";"OPTATIVO"
"86401456";"86401417";"46638";"OPTATIVO"
"101829";"100492";"24868";"OBRIGATÓRIO"
"137472";"100688";"25812";"OBRIGATÓRIO"
"131170";"100500";"23344";"OBRIGATÓRIO"
"107418";"100715";"24958";"OBRIGATÓRIO"
"90317909";"85198567";"49331";"OBRIGATÓRIO"
"50586159";"505860900";"28275";"OPTATIVO"
"109515528";"109515503";"52103";"OBRIGATÓRIO"
"51300037";"507796710";"43725";"OBRIGATÓRIO"
"106828";"100607";"23816";"OBRIGATÓRIO"
"119648";"100438";"22047";"OBRIGATÓRIO"
"126849";"100628";"27600";"OPTATIVO"
"119512767";"119512659";"2055450";"OPTATIVO"
"98274211";"98274167";"25188";"OPTATIVO"
"108496";"100743";"21121";"OPTATIVO"
"125152";"100436";"22595";"OPTATIVO"
"9032103";"100811";"23186";"OPTATIVO"
"133269";"100836";"23505";"OPTATIVO"
"93547125";"93547118";"45844";"OBRIGATÓRIO"
"24886087";"100772";"41703";"OPTATIVO"
"51200323";"510044710";"43750";"OPTATIVO"
"85513612";"85470630";"22446";"OBRIGATÓRIO"
"120720";"100321";"22197";"OBRIGATÓRIO"
"119909";"100367";"22181";"OBRIGATÓRIO"
"115110";"100524";"21910";"OBRIGATÓRIO"
"24518399";"24513791";"25562";"OBRIGATÓRIO"
"133147";"100551";"23457";"OBRIGATÓRIO"
"93191160";"93191138";"27154";"OBRIGATÓRIO"
"136581";"100244";"24096";"OBRIGATÓRIO"
"32904390";"100704";"26769";"OPTATIVO"
"108233346";"108233338";"2042053";"OPTATIVO"
"111797";"100414";"21523";"OBRIGATÓRIO"
"119780";"100429";"22144";"OBRIGATÓRIO"
"113473";"100214";"21693";"OPTATIVO"
"130108";"100810";"23219";"OBRIGATÓRIO"
"130476";"100277";"23306";"OBRIGATÓRIO"
"5848093";"20506161";"2020604";"OBRIGATÓRIO"
"24800530";"24798170";"41685";"OBRIGATÓRIO"
"121711";"100377";"27339";"OPTATIVO"
"35703262";"35703210";"20528";"OBRIGATÓRIO"
"127613";"100706";"25562";"OBRIGATÓRIO"
"121971";"100580";"22243";"OBRIGATÓRIO"
"121950";"100824";"22237";"OBRIGATÓRIO"
"89039511";"89039433";"48119";"OBRIGATÓRIO"
"130621";"100348";"23242";"OBRIGATÓRIO"
"131255";"100309";"23300";"OPTATIVO"
"119526623";"119526614";"43432";"OPTATIVO"
"106449";"100739";"24981";"OBRIGATÓRIO"
"51025593";"510231325";"24205";"OBRIGATÓRIO"
"115273241";"115273212";"57595";"OBRIGATÓRIO"
"109796";"100613";"21191";"OPTATIVO"
"101983";"100571";"20069";"OPTATIVO"
"105759131";"105755388";"52990";"OPTATIVO"
"109286";"100595";"25499";"OPTATIVO"
"110555";"100630";"25208";"OBRIGATÓRIO"
"106144";"100423";"20861";"OPTATIVO"
"133351";"100383";"27815";"OBRIGATÓRIO"
"107229";"100613";"20991";"OPTATIVO"
"121512019";"121495702";"62623";"OBRIGATÓRIO"
"20546630";"20506162";"2020107";"OBRIGATÓRIO"
"50617104";"506167921";"24361";"OPTATIVO"
"96341299";"96340769";"52791";"OBRIGATÓRIO"
"2938771";"2938530";"22918";"OBRIGATÓRIO"
"106709";"100765";"26543";"OPTATIVO"
"116395";"100701";"25319";"OBRIGATÓRIO"
"112412";"100268";"21551";"OBRIGATÓRIO"
"108952";"100293";"25499";"OPTATIVO"
"92300713";"89348137";"51076";"OPTATIVO"
"89215104";"89214922";"46263";"OPTATIVO"
"136383";"100372";"24079";"OPTATIVO"
"51397235";"51333655";"26561";"OPTATIVO"
"126492";"100418";"27531";"OBRIGATÓRIO"
"109820";"100520";"21196";"OBRIGATÓRIO"
"103244";"100594";"20970";"OBRIGATÓRIO"
"108814106";"108814104";"46256";"OPTATIVO"
"119522199";"119522069";"23308";"OBRIGATÓRIO"
"119187";"100452";"22145";"OPTATIVO"
"112400";"100255";"21554";"OBRIGATÓRIO"
"113991";"100182";"25252";"OBRIGATÓRIO"
"120411";"100339";"25484";"OBRIGATÓRIO"
"90472152";"90472097";"26363";"OPTATIVO"
"125244800";"107405556";"63262";"OPTATIVO"
"7118518";"7118460";"26789";"OPTATIVO"
"133179";"100690";"20027";"OBRIGATÓRIO"
"118650";"100293";"22127";"OBRIGATÓRIO"
"8464505";"7777620";"24282";"OBRIGATÓRIO"
"135740";"100288";"23948";"OPTATIVO"
"130270";"100497";"23297";"OBRIGATÓRIO"
"104115";"100683";"22875";"OBRIGATÓRIO"
"14227421";"8425761";"23198";"OBRIGATÓRIO"
"103199";"100612";"26167";"OPTATIVO"
"127690";"100204";"25565";"OBRIGATÓRIO"
"98465770";"98463213";"52755";"OPTATIVO"
"118372";"100438";"27201";"OBRIGATÓRIO"
"14955051";"14955040";"2048077";"OBRIGATÓRIO"
"119476";"100300";"23456";"OBRIGATÓRIO"
"108712";"100556";"21159";"OPTATIVO"
"89919004";"51333557";"46941";"OPTATIVO"
"92147591";"89223709";"43511";"OPTATIVO"
"138724";"100719";"24435";"OBRIGATÓRIO"
"51029781";"505612070";"42085";"OPTATIVO"
"138502";"100576";"28347";"OPTATIVO"
"118775";"100286";"25476";"OBRIGATÓRIO"
"110077";"100521";"21254";"OPTATIVO"
"14022642";"14022590";"27772";"OPTATIVO"
"124002";"100511";"27404";"OBRIGATÓRIO"
"128710";"100308";"23146";"OBRIGATÓRIO"
"119953755";"107405230";"2051750";"OPTATIVO"
"51403679";"51403656";"55967";"OBRIGATÓRIO"
"121718";"100299";"27340";"OPTATIVO"
"25255890";"15360280";"41702";"OPTATIVO"
"121098";"100538";"22189";"OBRIGATÓRIO"
"135538";"100675";"27993";"OPTATIVO"
"10348000";"10340342";"2042752";"OBRIGATÓRIO"
"115522719";"115522686";"46956";"OBRIGATÓRIO"
"50903517";"508409071";"26842";"OPTATIVO"
"51023164";"510231320";"24548";"OBRIGATÓRIO"
"108222261";"108222242";"27541";"OPTATIVO"
"93547154";"93547118";"46534";"OBRIGATÓRIO"
"101857707";"101850027";"2019551";"OBRIGATÓRIO"
"138081";"100777";"24352";"OPTATIVO"
"7430525";"7429640";"2034178";"OBRIGATÓRIO"
"13621873";"10340343";"2049854";"OBRIGATÓRIO"
"104407";"100678";"20624";"OPTATIVO"
"129518";"100275";"23170";"OPTATIVO"
"85263489";"510230608";"42010";"OBRIGATÓRIO"
"7182605";"7182460";"40072";"OPTATIVO"
"128733";"100363";"25640";"OBRIGATÓRIO"
"118045";"100428";"25502";"OBRIGATÓRIO"
"51263578";"17951660";"23590";"OPTATIVO"
"107311";"100597";"22756";"OBRIGATÓRIO"
"50991815";"100281";"42197";"OPTATIVO"
"122972";"100824";"22167";"OBRIGATÓRIO"
"50844183";"508409070";"27025";"OPTATIVO"
"124032";"100510";"27408";"OBRIGATÓRIO"
"89768259";"27289611";"43136";"OPTATIVO"
"138997";"100569";"28445";"OPTATIVO"
"85858064";"10336004";"41222";"OPTATIVO"
"51025578";"510231325";"22813";"OPTATIVO"
"24787009";"100782";"41703";"OPTATIVO"
"51333458";"51333282";"46256";"OBRIGATÓRIO"
"20335810";"8425761";"2055446";"OPTATIVO"
"107239";"100603";"20991";"OPTATIVO"
"106601";"100233";"26538";"OPTATIVO"
"132516";"100662";"23357";"OBRIGATÓRIO"
"113372612";"107405230";"46935";"OPTATIVO"
"119526636";"119526614";"23188";"OPTATIVO"
"10320245";"10320220";"46192";"OBRIGATÓRIO"
"96405080";"20503690";"2020555";"OPTATIVO"
"120498";"100302";"22190";"OBRIGATÓRIO"
"126740";"100628";"22832";"OBRIGATÓRIO"
"94663928";"94663863";"50417";"OPTATIVO"
"421273668";"512507270";"26517";"OPTATIVO"
"50586225";"505860900";"28341";"OPTATIVO"
"92291030";"14022591";"23171";"OPTATIVO"
"124109";"100833";"22530";"OBRIGATÓRIO"
"89224892";"89189948";"48206";"OPTATIVO"
"9333949";"9362670";"2034252";"OBRIGATÓRIO"
"85253408";"85253393";"45852";"OBRIGATÓRIO"
"115765149";"115765126";"57597";"OBRIGATÓRIO"
"122496";"100466";"27364";"OBRIGATÓRIO"
"96338895";"96338399";"52686";"OBRIGATÓRIO"
"138356";"100576";"28274";"OPTATIVO"
"24653350";"100611";"41703";"OPTATIVO"
"101169";"100570";"20058";"OBRIGATÓRIO"
"115372";"100525";"21985";"OBRIGATÓRIO"
"86066886";"85964276";"41881";"OBRIGATÓRIO"
"9237473";"9237420";"26635";"OPTATIVO"
"129617";"100338";"25675";"OPTATIVO"
"110221";"100195";"26687";"OPTATIVO"
"109762";"100339";"21191";"OPTATIVO"
"125402";"100441";"22623";"OBRIGATÓRIO"
"96724604";"89863705";"21087";"OPTATIVO"
"102407527";"102406083";"55415";"OPTATIVO"
"109675";"100237";"21191";"OPTATIVO"
"123908";"100518";"22508";"OBRIGATÓRIO"
"99742580";"506167921";"26078";"OPTATIVO"
"102160";"100553";"25987";"OPTATIVO"
"117564";"100421";"25433";"OBRIGATÓRIO"
"112774";"100262";"26842";"OBRIGATÓRIO"
"120417";"100377";"25484";"OBRIGATÓRIO"
"105061";"100762";"26410";"OPTATIVO"
"98275670";"98275660";"53659";"OBRIGATÓRIO"
"138171";"100574";"28228";"OBRIGATÓRIO"
"129052";"100500";"20828";"OBRIGATÓRIO"
"103213";"100616";"26168";"OPTATIVO"
"115630294";"101658777";"61113";"OPTATIVO"
"92000652";"92000621";"2038902";"OBRIGATÓRIO"
"131448";"100428";"23335";"OBRIGATÓRIO"
"125415";"100746";"27457";"OPTATIVO"
"115532";"100569";"24856";"OBRIGATÓRIO"
"131204";"100421";"23299";"OPTATIVO"
"89440384";"89437582";"23375";"OPTATIVO"
"120480456";"120480419";"25275";"OBRIGATÓRIO"
"126542";"100627";"27534";"OPTATIVO"
"121578";"100296";"22203";"OPTATIVO"
"51026097";"510260940";"25650";"OBRIGATÓRIO"
"131721";"100274";"25555";"OPTATIVO"
"108819012";"108818993";"57488";"OBRIGATÓRIO"
"50925800";"508719310";"21120";"OPTATIVO"
"133111";"100548";"23457";"OBRIGATÓRIO"
"110288";"100519";"26688";"OPTATIVO"
"100996";"100544";"24849";"OPTATIVO"
"108222258";"108222242";"2042151";"OPTATIVO"
"98403015";"507863460";"25308";"OPTATIVO"
"134749";"100713";"25744";"OBRIGATÓRIO"
"98275722";"98275660";"25579";"OPTATIVO"
"105626";"100555";"20741";"OPTATIVO"
"89215100";"89214922";"46850";"OBRIGATÓRIO"
"115523216";"115522686";"46962";"OBRIGATÓRIO"
"117164735";"108233338";"61822";"OPTATIVO"
"124615";"100299";"22537";"OPTATIVO"
"107602353";"107602293";"55379";"OBRIGATÓRIO"
"120480458";"120480419";"61141";"OBRIGATÓRIO"
"86401429";"86401417";"2051701";"OBRIGATÓRIO"
"18257099";"18257050";"27541";"OPTATIVO"
"115274821";"115274781";"57597";"OBRIGATÓRIO"
"113637";"100195";"21704";"OPTATIVO"
"131140";"100497";"23344";"OBRIGATÓRIO"
"50665257";"506651400";"26748";"OPTATIVO"
"107582896";"98709068";"57788";"OPTATIVO"
"107695";"100565";"25296";"OBRIGATÓRIO"
"110942";"100631";"26711";"OPTATIVO"
"137174";"100243";"28178";"OPTATIVO"
"50852835";"27289610";"43542";"OPTATIVO"
"86543872";"85787838";"53718";"OBRIGATÓRIO"
"107798355";"94969236";"53939";"OBRIGATÓRIO"
"14957831";"14955040";"2048123";"OPTATIVO"
"119954148";"107405556";"53079";"OPTATIVO"
"114379";"100720";"20981";"OBRIGATÓRIO"
"115764594";"115764587";"24772";"OPTATIVO"
"108118";"100564";"25197";"OPTATIVO"
"135296";"100671";"23946";"OPTATIVO"
"105755437";"105755388";"55027";"OBRIGATÓRIO"
"104064";"100752";"24737";"OBRIGATÓRIO"
"24863086";"100251";"41702";"OPTATIVO"
"111355";"100514";"23811";"OBRIGATÓRIO"
"87697742";"87203525";"47477";"OBRIGATÓRIO"
"135942";"100709";"24011";"OBRIGATÓRIO"
"130356";"100500";"23301";"OPTATIVO"
"112537";"100634";"21577";"OBRIGATÓRIO"
"51023706";"510230603";"41703";"OPTATIVO"
"3219315";"3219280";"26498";"OBRIGATÓRIO"
"110543001";"110542944";"57870";"OBRIGATÓRIO"
"115349";"100560";"21982";"OBRIGATÓRIO"
"109270";"100709";"25499";"OPTATIVO"
"19534219";"10340342";"57701";"OBRIGATÓRIO"
"89352396";"89352121";"20020";"OBRIGATÓRIO"
"132033";"100280";"25615";"OBRIGATÓRIO"
"118635";"100338";"27281";"OBRIGATÓRIO"
"115630912";"101668583";"61100";"OPTATIVO"
"102375059";"102191533";"54773";"OBRIGATÓRIO"
"134419";"100706";"25722";"OBRIGATÓRIO"
"130348";"100426";"23301";"OPTATIVO"
"13029897";"13029650";"2049559";"OBRIGATÓRIO"
"7046394";"7046170";"24723";"OBRIGATÓRIO"
"2938705";"2938530";"2019600";"OPTATIVO"
"94084245";"94084232";"23082";"OBRIGATÓRIO"
"119072";"100444";"25477";"OPTATIVO"
"98189371";"98189301";"26126";"OBRIGATÓRIO"
"133465";"100700";"23500";"OBRIGATÓRIO"
"94084236";"94084232";"25561";"OBRIGATÓRIO"
"134246";"100816";"23617";"OPTATIVO"
"102759";"100682";"20214";"OBRIGATÓRIO"
"109914";"100834";"25031";"OPTATIVO"
"13473447";"10402130";"28016";"OPTATIVO"
"112318";"100257";"21563";"OBRIGATÓRIO"
"115630472";"101659860";"61104";"OPTATIVO"
"132879";"100387";"27800";"OBRIGATÓRIO"
"15392264";"15390970";"2046771";"OBRIGATÓRIO"
"104127232";"104127227";"2051150";"OPTATIVO"
"108217";"100226";"21129";"OBRIGATÓRIO"
"124972";"100462";"22540";"OBRIGATÓRIO"
"108954";"100331";"25499";"OPTATIVO"
"132700";"100285";"20026";"OPTATIVO"
"50848676";"27289610";"43109";"OPTATIVO"
"102264619";"101659860";"2041507";"OPTATIVO"
